19.322,18.864,18.924,18.603,18.727,18.71,18.396,17.947,18.731,19.897,18.003,17.705,16.776,16.534,17.815,17.754,17.124,16.982
19.28,18.829,18.882,18.567,18.671,18.655,18.216,17.911,18.675,19.877,17.997,17.623,16.705,16.522,17.77,17.672,17.082,16.949
19.265,18.814,18.861,18.547,18.655,18.622,18.112,17.894,18.656,19.893,17.983,17.572,16.652,16.462,17.734,17.643,17.043,16.917
19.223,18.773,18.821,18.509,18.602,18.586,18.105,17.878,18.631,19.856,17.964,17.503,16.61,16.426,17.696,17.585,17.008,16.886
19.196,18.742,18.805,18.484,18.595,18.557,18.041,17.848,18.61,19.825,17.93,17.462,16.559,16.399,17.639,17.518,16.976,16.855
19.169,18.719,18.77,18.452,18.55,18.489,18.04,17.816,18.569,19.85,17.908,17.433,16.525,16.348,17.59,17.459,16.948,16.821
19.15,18.701,18.746,18.439,18.537,18.506,18.031,17.778,18.535,19.814,17.883,17.372,16.466,16.329,17.555,17.362,16.919,16.803
19.121,18.692,18.724,18.409,18.507,18.468,18.015,17.762,18.509,19.768,17.866,17.374,16.47,16.302,17.543,17.369,16.937,16.861
19.111,18.67,18.715,18.392,18.49,18.447,18.008,17.751,18.443,19.8,17.843,17.345,16.444,16.245,17.514,17.375,16.949,16.897
19.104,18.659,18.688,18.375,18.478,18.427,17.958,17.708,18.418,19.766,17.799,17.33,16.411,16.266,17.471,17.328,16.943,16.902
19.072,18.627,18.677,18.359,18.454,18.407,17.837,17.653,18.224,19.281,17.752,17.3,16.401,16.235,17.439,17.309,16.91,16.852
19.036,18.593,18.629,18.316,18.418,18.402,17.675,17.471,18.032,18.649,17.599,17.273,16.365,16.209,17.4,17.292,16.868,16.8
19.011,18.549,18.61,18.294,18.397,18.371,17.623,17.373,17.942,18.415,17.49,17.252,16.342,16.14,17.354,17.281,16.828,16.749
18.974,18.52,18.586,18.268,18.364,18.327,17.56,17.295,17.836,18.266,17.408,17.238,16.327,16.129,17.357,17.273,16.789,16.701
