"date";"IDdevice";"tintMean";"tintSd";"timesOn";"tsetMean";"tsetSd"
"2016-01-07";322963020;26;2.23753859125791;20;25;0
"2016-01-07";322963022;25.8618421052632;2.66908059602369;34;23;0
"2016-01-07";322963024;25.8904109589041;2.1941313380851;8;26;0
"2016-01-07";322963028;26.6436781609195;3.14929675241157;15;23;0
"2016-01-07";322963030;26.2083333333333;2.75878877280551;22;22;0
"2016-01-07";322963034;25.8144329896907;3.10184722150641;24;26;0
"2016-01-07";322963036;25.8789473684211;3.1896739891053;46;25;0
"2016-01-07";322963038;25.6145833333333;2.99075695986525;34;26;0
"2016-01-07";322963040;26.1329787234043;3.20044984398186;13;27;0
"2016-01-07";322963042;25.2901234567901;2.33701759397911;21;26;0
"2016-01-07";322963046;25.5762711864407;3.02120888016763;23;29;0
"2016-01-07";322963050;25.7735849056604;3.00730846588749;24;28;0
"2016-01-07";322963052;25.13;3.12300548595518;11;26;0
"2016-01-07";322963056;25.8061224489796;3.13384801822943;14;28;0
"2016-01-07";322963060;25.5;3.29379061322568;13;29;0
"2016-01-07";322963066;27.2;2.32640541655193;12;24.75;2.13733053554704
"2016-01-07";322963072;25.3510638297872;2.97012887309013;58;25;0
"2016-01-07";322963080;27.1712328767123;2.20040901829478;11;28;0
"2016-01-07";322963094;26.9444444444444;2.44597334460209;13;24;0
"2016-01-07";322963102;27.0211267605634;2.35195453630487;6;22;0
"2016-01-07";322963104;25.3728813559322;3.11364242340917;22;25.0909090909091;0.29424494316825
"2016-01-07";322963106;25.4590163934426;3.03218167052374;13;26.6153846153846;1.55662356498831
"2016-01-07";322963110;24.8188405797101;3.3199165192516;22;23;0
"2016-01-07";322963112;26.58;2.85778564198055;4;29;0
"2016-01-07";322963122;26.2549019607843;2.80066518709325;14;27;0
"2016-01-07";322963124;24.9126984126984;2.65114047665018;30;25;0
"2016-01-07";322963140;24.1829268292683;2.93816121543956;16;25;0
"2016-01-07";322963148;24.4230769230769;2.89757270863217;23;22;0
"2016-01-07";322963156;26.2358490566038;3.59433819411877;5;22;0
"2016-01-07";322963166;25.6293103448276;2.89518709032098;28;25;0
"2016-01-07";322963168;24.6304347826087;2.63614782634033;7;23;0
"2016-01-07";322963172;25.4387755102041;2.69959999556498;25;24.68;0.476095228569523
"2016-01-07";322963174;25.228813559322;2.81210749582743;28;25;0
"2016-01-07";322963178;24.6388888888889;2.55582329287502;29;29;0
"2016-01-07";322963180;24.3555555555556;2.63848747611509;8;23;0
"2016-01-07";322963182;24.8111111111111;2.61614065355667;7;23;0
"2016-01-07";322963184;25.9224137931034;3.0605035191425;26;28;0
"2016-01-07";322963192;24.6931818181818;2.45947600084479;19;24;0
"2016-01-07";322963200;24.875;1.42245715356966;32;24;0
"2016-01-07";322963204;23.2464788732394;2.57356065871576;1;24;NA
"2016-01-07";322963208;24.4615384615385;2.97055794723424;9;24;0
"2016-01-07";322963210;23.2260273972603;2.28419018456087;1;25;NA
"2016-01-07";322963212;23.6161971830986;2.61044376336556;1;24;NA
"2016-01-07";322963214;23.3458904109589;2.14842770776529;24;24;0
