"V1" "V2" "V3" "V4"
62.67 65.315 59.299 62.637
62.704 65.169 59.315 62.634
62.653 64.978 59.273 62.632
62.513 64.743 59.172 62.63
62.284 64.465 59.011 62.629
61.968 64.146 58.79 62.627
61.568 63.79 58.511 62.626
61.089 63.402 58.178 62.626
60.539 62.986 57.795 62.626
59.927 62.55 57.367 62.626
59.264 62.101 56.902 62.627
58.562 61.647 56.407 62.627
57.835 61.196 55.892 62.629
57.098 60.757 55.366 62.63
56.363 60.338 54.839 62.632
55.648 59.95 54.32 62.633
54.966 59.599 53.821 62.635
54.332 59.294 53.35 62.637
53.758 59.041 52.917 62.639
53.258 58.848 52.531 62.641
52.842 58.718 52.2 62.643
52.518 58.656 51.929 62.645
52.294 58.664 51.724 62.646
52.173 58.742 51.589 62.648
52.159 58.891 51.526 62.649
52.252 59.108 51.535 62.65
52.448 59.389 51.616 62.651
52.742 59.73 51.765 62.651
53.129 60.124 51.979 62.651
53.597 60.563 52.252 62.651
54.137 61.039 52.576 62.651
54.734 61.541 52.943 62.65
55.375 62.061 53.344 62.649
56.044 62.586 53.769 62.648
56.725 63.105 54.207 62.647
57.401 63.608 54.647 62.645
58.056 64.084 55.078 62.643
58.672 64.522 55.488 62.641
59.235 64.913 55.869 62.639
59.731 65.247 56.208 62.637
60.145 65.518 56.499 62.635
60.467 65.717 56.731 62.633
60.688 65.842 56.9 62.631
60.8 65.887 56.999 62.629
60.798 65.851 57.025 62.627
60.68 65.735 56.976 62.626
60.446 65.538 56.852 62.625
60.099 65.265 56.653 62.624
59.644 64.92 56.383 62.623
59.089 64.509 56.046 62.623
58.443 64.04 55.648 62.624
57.718 63.522 55.198 62.625
56.927 62.964 54.702 62.626
56.087 62.377 54.172 62.628
55.213 61.773 53.618 62.63
54.322 61.164 53.05 62.633
53.431 60.561 52.482 62.636
52.559 59.977 51.924 62.64
51.723 59.423 51.388 62.644
50.94 58.911 50.886 62.648
50.226 58.451 50.429 62.652
49.595 58.054 50.028 62.656
49.06 57.727 49.69 62.661
48.633 57.478 49.425 62.665
48.324 57.312 49.239 62.668
48.14 57.236 49.138 62.672
48.086 57.25 49.125 62.674
48.164 57.358 49.204 62.676
48.375 57.557 49.374 62.677
48.717 57.846 49.635 62.678
49.186 58.222 49.984 62.677
49.775 58.679 50.416 62.674
50.477 59.209 50.926 62.671
51.28 59.805 51.506 62.666
52.173 60.458 52.148 62.659
53.143 61.155 52.841 62.651
54.175 61.887 53.574 62.641
55.254 62.64 54.337 62.63
56.363 63.401 55.115 62.617
57.487 64.157 55.897 62.602
58.607 64.894 56.668 62.586
59.708 65.6 57.416 62.569
60.774 66.26 58.127 62.55
61.789 66.862 58.789 62.53
62.737 67.395 59.39 62.509
63.606 67.847 59.918 62.487
64.382 68.208 60.364 62.464
65.056 68.472 60.718 62.441
65.616 68.629 60.973 62.417
66.056 68.676 61.124 62.394
66.368 68.609 61.165 62.37
66.55 68.426 61.095 62.347
66.599 68.127 60.912 62.324
66.514 67.716 60.619 62.302
66.297 67.196 60.217 62.281
65.953 66.574 59.712 62.261
65.486 65.858 59.111 62.242
64.904 65.058 58.422 62.225
64.217 64.186 57.654 62.209
63.435 63.254 56.821 62.194
62.57 62.278 55.933 62.181
61.637 61.272 55.005 62.17
60.651 60.253 54.052 62.16
59.626 59.237 53.088 62.151
58.58 58.243 52.13 62.145
57.529 57.286 51.192 62.139
56.49 56.383 50.29 62.135
55.481 55.551 49.439 62.133
54.517 54.804 48.653 62.131
53.615 54.155 47.946 62.131
52.79 53.618 47.328 62.132
52.055 53.202 46.81 62.134
51.422 52.915 46.402 62.136
50.902 52.763 46.109 62.139
50.503 52.751 45.938 62.142
50.233 52.878 45.889 62.146
50.094 53.144 45.965 62.15
50.089 53.545 46.162 62.154
50.216 54.074 46.479 62.158
50.473 54.721 46.907 62.162
50.853 55.476 47.44 62.166
51.348 56.324 48.067 62.17
51.948 57.25 48.777 62.174
52.639 58.235 49.555 62.177
53.406 59.262 50.387 62.18
54.232 60.31 51.257 62.183
55.1 61.358 52.149 62.185
55.99 62.385 53.044 62.186
56.88 63.369 53.925 62.188
57.75 64.288 54.774 62.189
58.579 65.124 55.574 62.189
59.347 65.856 56.308 62.19
60.032 66.466 56.96 62.189
60.616 66.939 57.517 62.189
61.08 67.261 57.966 62.188
61.411 67.421 58.294 62.187
61.593 67.411 58.494 62.186
61.615 67.224 58.559 62.184
61.47 66.859 58.484 62.182
61.152 66.316 58.268 62.18
60.66 65.6 57.911 62.178
59.994 64.717 57.417 62.176
59.159 63.679 56.792 62.173
58.164 62.499 56.043 62.171
57.02 61.194 55.183 62.168
55.741 59.783 54.224 62.166
54.346 58.287 53.181 62.163
52.853 56.73 52.07 62.161
51.287 55.136 50.911 62.158
49.671 53.533 49.722 62.156
48.032 51.946 48.524 62.154
46.395 50.402 47.337 62.152
44.79 48.928 46.182 62.15
43.243 47.55 45.079 62.149
41.782 46.293 44.047 62.148
40.432 45.177 43.105 62.147
39.218 44.225 42.27 62.147
38.161 43.454 41.556 62.147
37.281 42.878 40.977 62.148
36.596 42.509 40.543 62.149
36.118 42.354 40.263 62.151
35.857 42.419 40.141 62.153
35.818 42.703 40.181 62.156
36.004 43.202 40.381 62.159
36.413 43.911 40.739 62.163
37.038 44.817 41.248 62.167
37.868 45.907 41.899 62.172
38.891 47.162 42.682 62.177
40.087 48.561 43.582 62.182
41.437 50.083 44.583 62.187
42.917 51.7 45.668 62.192
44.499 53.386 46.817 62.197
46.156 55.112 48.01 62.202
47.858 56.849 49.226 62.206
49.574 58.566 50.444 62.21
51.272 60.235 51.641 62.214
52.923 61.826 52.797 62.216
54.494 63.313 53.891 62.217
55.958 64.668 54.904 62.218
57.287 65.868 55.818 62.217
58.455 66.892 56.617 62.215
59.441 67.721 57.286 62.212
60.225 68.341 57.814 62.208
60.792 68.739 58.192 62.202
61.13 68.907 58.412 62.195
61.231 68.842 58.47 62.187
61.092 68.543 58.366 62.177
60.713 68.012 58.1 62.167
60.1 67.259 57.678 62.156
59.26 66.293 57.106 62.144
58.209 65.129 56.394 62.133
56.962 63.787 55.553 62.121
55.54 62.286 54.598 62.109
53.967 60.65 53.545 62.098
52.269 58.905 52.411 62.088
50.475 57.08 51.216 62.079
48.615 55.204 49.98 62.071
46.721 53.307 48.722 62.066
44.826 51.42 47.465 62.062
42.96 49.573 46.229 62.061
41.157 47.797 45.034 62.063
39.446 46.12 43.901 62.068
37.856 44.57 42.847 62.076
36.414 43.172 41.89 62.087
35.144 41.948 41.046 62.1
34.067 40.919 40.328 62.117
33.2 40.101 39.746 62.137
32.557 39.508 39.311 62.159
32.147 39.148 39.029 62.183
31.977 39.027 38.902 62.208
32.047 39.146 38.933 62.235
32.354 39.502 39.12 62.263
32.893 40.089 39.458 62.29
33.651 40.896 39.941 62.317
34.614 41.908 40.559 62.342
35.765 43.107 41.301 62.365
37.081 44.472 42.153 62.385
38.54 45.978 43.1 62.4
40.115 47.6 44.125 62.411
41.777 49.307 45.208 62.417
43.498 51.071 46.331 62.417
45.247 52.858 47.474 62.411
46.994 54.638 48.616 62.397
48.708 56.379 49.738 62.377
50.36 58.049 50.818 62.349
51.92 59.618 51.837 62.315
53.362 61.059 52.778 62.274
54.661 62.343 53.623 62.227
55.795 63.448 54.356 62.174
56.742 64.353 54.965 62.116
57.488 65.04 55.437 62.055
58.017 65.495 55.763 61.992
58.32 65.709 55.936 61.928
58.39 65.677 55.953 61.865
58.224 65.395 55.81 61.805
57.823 64.867 55.51 61.749
57.19 64.1 55.056 61.699
56.332 63.104 54.453 61.658
55.26 61.894 53.71 61.626
53.988 60.488 52.838 61.607
52.532 58.909 51.85 61.6
50.909 57.179 50.761 61.609
49.141 55.327 49.586 61.633
47.249 53.381 48.344 61.674
45.257 51.371 47.054 61.732
43.188 49.33 45.736 61.807
41.067 47.287 44.408 61.9
38.918 45.275 43.091 62.008
36.765 43.325 41.806 62.131
34.631 41.467 40.57 62.267
32.538 39.727 39.403 62.413
30.507 38.132 38.321 62.567
28.555 36.704 37.339 62.725
26.7 35.463 36.471 62.883
24.956 34.425 35.728 63.036
23.336 33.605 35.12 63.182
21.85 33.009 34.655 63.313
20.504 32.645 34.336 63.425
19.306 32.512 34.165 63.513
18.257 32.609 34.144 63.571
17.359 32.929 34.267 63.595
16.611 33.462 34.531 63.578
16.011 34.194 34.929 63.515
15.554 35.11 35.449 63.404
15.235 36.19 36.082 63.239
15.048 37.413 36.814 63.016
14.984 38.756 37.63 62.734
15.036 40.192 38.516 62.391
15.195 41.697 39.453 61.985
15.453 43.244 40.426 61.515
15.801 44.807 41.417 60.984
16.23 46.359 42.408 60.393
16.731 47.874 43.382 59.743
17.296 49.329 44.323 59.04
17.918 50.701 45.216 58.287
18.589 51.97 46.046 57.49
19.302 53.116 46.799 56.655
20.049 54.124 47.465 55.789
20.825 54.981 48.033 54.899
21.624 55.676 48.497 53.993
22.439 56.202 48.849 53.079
23.265 56.555 49.088 52.165
24.097 56.734 49.21 51.26
24.928 56.74 49.217 50.371
25.753 56.579 49.111 49.506
26.567 56.259 48.898 48.672
27.364 55.789 48.584 47.877
28.139 55.184 48.178 47.127
28.885 54.458 47.691 46.426
29.597 53.63 47.134 45.779
30.27 52.717 46.522 45.191
30.898 51.741 45.869 44.662
31.476 50.722 45.19 44.196
31.998 49.684 44.502 43.793
32.461 48.649 43.82 43.452
32.859 47.639 43.161 43.173
33.191 46.677 42.542 42.953
33.452 45.784 41.978 42.791
33.642 44.979 41.483 42.681
33.759 44.283 41.073 42.622
33.803 43.711 40.758 42.607
33.775 43.278 40.551 42.631
33.677 42.997 40.459 42.691
33.511 42.878 40.49 42.78
33.283 42.928 40.649 42.894
32.996 43.15 40.937 43.026
32.655 43.546 41.356 43.171
32.269 44.113 41.902 43.325
31.842 44.847 42.571 43.483
31.383 45.739 43.356 43.641
30.899 46.779 44.247 43.795
30.399 47.951 45.234 43.94
29.891 49.242 46.301 44.075
29.382 50.63 47.435 44.198
28.881 52.098 48.618 44.305
28.395 53.621 49.833 44.397
27.93 55.178 51.06 44.471
27.494 56.745 52.281 44.528
27.093 58.296 53.477 44.569
26.731 59.809 54.628 44.592
26.412 61.259 55.715 44.6
26.14 62.625 56.72 44.592
25.917 63.883 57.628 44.572
25.745 65.016 58.423 44.54
25.624 66.006 59.093 44.498
25.554 66.837 59.626 44.448
25.533 67.499 60.013 44.391
25.559 67.98 60.25 44.331
25.629 68.276 60.331 44.268
25.739 68.384 60.257 44.204
25.885 68.304 60.029 44.141
26.061 68.039 59.652 44.08
26.263 67.597 59.133 44.023
26.483 66.988 58.483 43.97
26.717 66.226 57.714 43.923
26.957 65.324 56.839 43.882
27.196 64.303 55.875 43.848
27.43 63.182 54.841 43.821
27.65 61.983 53.755 43.802
27.852 60.73 52.638 43.789
28.029 59.447 51.509 43.783
28.177 58.158 50.391 43.783
28.291 56.889 49.304 43.79
28.367 55.663 48.268 43.801
28.402 54.504 47.303 43.818
28.394 53.435 46.426 43.838
28.343 52.475 45.655 43.861
28.247 51.643 45.003 43.886
28.108 50.956 44.484 43.913
27.927 50.425 44.108 43.941
27.708 50.062 43.882 43.969
27.454 49.874 43.812 43.996
27.17 49.865 43.9 44.021
26.863 50.037 44.144 44.045
26.54 50.386 44.543 44.067
26.208 50.907 45.09 44.086
25.875 51.593 45.777 44.102
25.551 52.43 46.593 44.116
25.244 53.406 47.525 44.126
24.965 54.504 48.558 44.133
24.724 55.705 49.674 44.137
24.528 56.99 50.858 44.138
24.389 58.335 52.088 44.136
24.314 59.72 53.345 44.132
24.312 61.12 54.609 44.126
24.388 62.512 55.86 44.118
24.549 63.872 57.077 44.108
24.8 65.178 58.242 44.097
25.142 66.407 59.334 44.086
25.578 67.538 60.338 44.073
26.106 68.551 61.236 44.061
26.723 69.429 62.014 44.049
27.426 70.156 62.661 44.037
28.208 70.718 63.164 44.026
29.061 71.104 63.516 44.016
29.974 71.305 63.711 44.007
30.935 71.315 63.744 43.999
31.931 71.13 63.614 43.993
32.948 70.749 63.321 43.988
33.969 70.175 62.869 43.985
34.978 69.411 62.261 43.983
35.958 68.464 61.506 43.983
36.892 67.344 60.611 43.983
37.762 66.063 59.589 43.985
38.552 64.633 58.45 43.989
39.247 63.072 57.209 43.993
39.833 61.394 55.88 43.998
40.297 59.621 54.479 44.003
40.628 57.77 53.023 44.009
40.82 55.863 51.527 44.015
40.866 53.921 50.01 44.021
40.763 51.966 48.487 44.027
40.511 50.018 46.976 44.033
40.114 48.1 45.493 44.038
39.576 46.232 44.053 44.043
38.908 44.433 42.672 44.047
38.119 42.722 41.362 44.05
37.225 41.117 40.135 44.053
36.241 39.632 39.004 44.054
35.187 38.284 37.976 44.055
34.081 37.082 37.061 44.055
32.945 36.039 36.265 44.053
31.801 35.16 35.592 44.052
30.672 34.453 35.045 44.049
29.58 33.921 34.626 44.045
28.546 33.564 34.334 44.041
27.591 33.383 34.169 44.037
26.736 33.373 34.126 44.032
25.997 33.53 34.2 44.028
25.391 33.847 34.387 44.023
24.929 34.314 34.678 44.018
24.623 34.92 35.065 44.014
24.479 35.653 35.54 44.01
24.502 36.5 36.092 44.006
24.694 37.444 36.71 44.003
25.052 38.471 37.384 44.001
25.57 39.563 38.101 44
26.242 40.702 38.849 44
27.056 41.872 39.617 44.001
27.999 43.053 40.392 44.003
29.055 44.229 41.163 44.006
30.206 45.381 41.919 44.01
31.434 46.493 42.647 44.015
32.717 47.549 43.338 44.021
34.034 48.534 43.982 44.027
35.363 49.433 44.57 44.035
36.683 50.236 45.094 44.042
37.973 50.932 45.547 44.05
39.211 51.511 45.924 44.058
40.38 51.967 46.219 44.065
41.46 52.295 46.431 44.072
42.437 52.494 46.557 44.079
43.296 52.562 46.597 44.084
44.026 52.503 46.551 44.089
44.619 52.321 46.423 44.092
45.068 52.022 46.217 44.094
45.37 51.615 45.936 44.093
45.524 51.11 45.589 44.091
45.532 50.52 45.182 44.087
45.398 49.859 44.724 44.081
45.13 49.142 44.223 44.073
44.735 48.384 43.691 44.063
44.225 47.603 43.137 44.051
43.614 46.815 42.572 44.038
42.914 46.038 42.007 44.023
42.141 45.286 41.452 44.006
41.311 44.577 40.918 43.989
40.44 43.925 40.414 43.971
39.544 43.343 39.949 43.953
38.641 42.842 39.532 43.936
37.746 42.433 39.169 43.919
36.874 42.124 38.865 43.904
36.039 41.919 38.626 43.891
35.254 41.822 38.455 43.881
34.531 41.834 38.353 43.874
33.879 41.954 38.32 43.871
33.306 42.178 38.356 43.873
32.82 42.5 38.459 43.88
32.425 42.912 38.623 43.892
32.123 43.405 38.846 43.911
31.916 43.968 39.121 43.935
31.803 44.589 39.441 43.967
31.782 45.253 39.8 44.006
31.848 45.948 40.19 44.051
31.997 46.658 40.602 44.104
32.222 47.371 41.029 44.164
32.516 48.072 41.464 44.231
32.869 48.748 41.898 44.304
33.274 49.386 42.325 44.383
33.72 49.977 42.738 44.468
34.197 50.51 43.132 44.557
34.695 50.978 43.502 44.652
35.206 51.375 43.845 44.749
35.718 51.698 44.158 44.849
36.224 51.943 44.439 44.952
36.715 52.112 44.689 45.055
37.183 52.206 44.907 45.158
37.623 52.23 45.096 45.26
38.028 52.188 45.258 45.36
38.394 52.089 45.396 45.458
38.719 51.94 45.515 45.551
39.001 51.752 45.619 45.641
39.239 51.536 45.712 45.726
39.435 51.302 45.802 45.805
39.59 51.063 45.891 45.878
39.707 50.83 45.986 45.945
39.791 50.615 46.092 46.004
39.848 50.428 46.212 46.057
39.882 50.28 46.351 46.103
39.901 50.179 46.513 46.142
39.911 50.135 46.698 46.173
39.921 50.153 46.91 46.198
39.938 50.238 47.149 46.217
39.969 50.394 47.416 46.23
40.02 50.622 47.708 46.237
40.1 50.923 48.025 46.239
40.213 51.295 48.363 46.236
40.365 51.734 48.72 46.23
40.559 52.235 49.092 46.22
40.8 52.792 49.474 46.208
41.089 53.397 49.861 46.193
41.427 54.042 50.248 46.177
41.813 54.717 50.63 46.16
42.246 55.41 51 46.142
42.723 56.112 51.352 46.124
43.241 56.809 51.683 46.107
43.794 57.492 51.985 46.091
44.376 58.148 52.254 46.076
44.982 58.766 52.486 46.062
45.603 59.336 52.675 46.05
46.233 59.847 52.819 46.04
46.864 60.29 52.914 46.031
47.488 60.657 52.957 46.025
48.096 60.941 52.947 46.02
48.682 61.137 52.883 46.017
49.239 61.238 52.763 46.016
49.76 61.244 52.588 46.017
50.239 61.151 52.359 46.019
50.672 60.961 52.078 46.023
51.055 60.674 51.746 46.027
51.384 60.294 51.368 46.033
51.658 59.824 50.945 46.039
51.877 59.272 50.483 46.046
52.04 58.645 49.987 46.053
52.148 57.95 49.461 46.06
52.204 57.198 48.912 46.067
52.211 56.4 48.345 46.073
52.173 55.566 47.768 46.08
52.094 54.71 47.188 46.086
51.98 53.844 46.611 46.091
51.836 52.982 46.045 46.096
51.668 52.135 45.497 46.099
51.482 51.319 44.974 46.103
51.286 50.544 44.483 46.105
51.084 49.824 44.032 46.106
50.883 49.171 43.627 46.107
50.688 48.594 43.272 46.107
50.505 48.103 42.975 46.107
50.34 47.708 42.739 46.106
50.195 47.413 42.569 46.104
50.075 47.225 42.467 46.102
49.983 47.148 42.435 46.1
49.921 47.182 42.476 46.097
49.89 47.329 42.588 46.094
49.893 47.587 42.771 46.091
49.929 47.951 43.022 46.089
49.997 48.418 43.34 46.086
50.097 48.98 43.72 46.083
50.227 49.629 44.157 46.08
50.385 50.355 44.645 46.078
50.569 51.147 45.178 46.076
50.776 51.994 45.748 46.074
51.004 52.882 46.347 46.072
51.248 53.799 46.968 46.071
51.505 54.73 47.601 46.07
51.773 55.661 48.237 46.069
52.048 56.579 48.867 46.069
52.327 57.469 49.483 46.068
52.607 58.319 50.076 46.068
52.885 59.116 50.637 46.069
53.159 59.849 51.159 46.069
53.427 60.507 51.635 46.07
53.686 61.081 52.057 46.07
53.935 61.562 52.421 46.071
54.173 61.946 52.721 46.072
54.398 62.226 52.953 46.073
54.611 62.4 53.116 46.074
54.811 62.466 53.207 46.075
54.997 62.424 53.225 46.076
55.169 62.276 53.171 46.077
55.328 62.025 53.046 46.078
55.473 61.675 52.853 46.079
55.604 61.234 52.595 46.08
55.723 60.709 52.277 46.081
55.827 60.108 51.903 46.082
55.918 59.441 51.481 46.082
55.996 58.719 51.015 46.083
56.059 57.953 50.514 46.084
56.107 57.154 49.985 46.084
56.14 56.335 49.435 46.085
56.157 55.508 48.874 46.086
56.157 54.684 48.308 46.086
56.139 53.877 47.746 46.087
56.101 53.096 47.196 46.087
56.043 52.354 46.666 46.088
55.964 51.659 46.162 46.088
55.862 51.022 45.691 46.088
55.737 50.45 45.259 46.088
55.588 49.95 44.871 46.089
55.415 49.528 44.533 46.089
55.218 49.189 44.247 46.088
54.998 48.935 44.018 46.088
54.754 48.768 43.846 46.087
54.488 48.689 43.732 46.087
54.203 48.696 43.678 46.086
53.9 48.788 43.683 46.085
53.581 48.96 43.744 46.084
53.249 49.208 43.86 46.082
52.909 49.525 44.027 46.081
52.564 49.906 44.242 46.079
52.217 50.341 44.499 46.077
51.874 50.822 44.793 46.075
51.538 51.34 45.12 46.073
51.215 51.885 45.471 46.071
50.908 52.447 45.841 46.069
50.622 53.015 46.224 46.067
50.361 53.578 46.611 46.065
50.13 54.128 46.996 46.063
49.93 54.652 47.372 46.062
49.766 55.142 47.731 46.061
49.64 55.589 48.069 46.06
49.553 55.984 48.377 46.06
49.506 56.32 48.651 46.06
49.5 56.59 48.884 46.06
49.534 56.789 49.074 46.062
49.607 56.912 49.215 46.063
49.717 56.957 49.304 46.066
49.861 56.922 49.34 46.068
50.036 56.805 49.32 46.072
50.239 56.61 49.245 46.076
50.464 56.337 49.114 46.08
50.707 55.99 48.93 46.084
50.963 55.575 48.695 46.089
51.225 55.099 48.412 46.095
51.489 54.567 48.084 46.1
51.749 53.99 47.718 46.105
51.999 53.376 47.32 46.11
52.234 52.737 46.894 46.114
52.448 52.081 46.45 46.119
52.638 51.422 45.993 46.122
52.799 50.77 45.533 46.125
52.928 50.138 45.077 46.127
53.021 49.535 44.633 46.128
53.078 48.975 44.211 46.127
53.097 48.467 43.817 46.126
53.077 48.021 43.461 46.123
53.02 47.646 43.148 46.119
52.925 47.351 42.887 46.113
52.797 47.141 42.684 46.106
52.638 47.024 42.543 46.098
52.452 47.003 42.469 46.089
52.243 47.08 42.467 46.079
52.017 47.258 42.538 46.068
51.78 47.536 42.685 46.056
51.537 47.913 42.908 46.044
51.296 48.385 43.207 46.032
51.062 48.948 43.579 46.02
50.844 49.597 44.022 46.008
50.648 50.324 44.532 45.998
50.479 51.122 45.105 45.989
50.346 51.98 45.734 45.981
50.253 52.889 46.413 45.975
50.205 53.838 47.134 45.972
50.208 54.817 47.89 45.971
50.264 55.811 48.671 45.972
50.378 56.811 49.469 45.977
50.551 57.803 50.272 45.985
50.783 58.775 51.073 45.995
51.077 59.715 51.861 46.009
51.429 60.612 52.625 46.026
51.839 61.454 53.357 46.046
52.304 62.231 54.047 46.069
52.82 62.933 54.685 46.093
53.382 63.551 55.264 46.12
53.986 64.078 55.776 46.147
54.625 64.508 56.215 46.176
55.293 64.835 56.574 46.204
55.983 65.055 56.848 46.231
56.688 65.167 57.035 46.257
57.402 65.169 57.132 46.281
58.116 65.063 57.137 46.301
58.824 64.851 57.052 46.317
59.519 64.538 56.878 46.328
60.194 64.127 56.618 46.333
60.844 63.627 56.276 46.333
61.463 63.046 55.858 46.325
62.046 62.394 55.37 46.31
62.59 61.681 54.821 46.288
63.091 60.919 54.22 46.258
63.546 60.121 53.575 46.22
63.954 59.299 52.898 46.175
64.313 58.468 52.199 46.123
64.624 57.64 51.49 46.065
64.887 56.83 50.783 46.002
65.103 56.051 50.087 45.934
65.274 55.314 49.415 45.864
65.402 54.633 48.778 45.793
65.49 54.019 48.185 45.722
65.541 53.48 47.645 45.654
65.558 53.025 47.168 45.591
65.546 52.662 46.76 45.535
65.507 52.396 46.428 45.488
65.447 52.23 46.176 45.453
65.367 52.167 46.007 45.431
65.274 52.205 45.924 45.426
65.168 52.345 45.928 45.44
65.056 52.581 46.016 45.473
64.938 52.91 46.187 45.529
64.818 53.324 46.436 45.609
64.7 53.815 46.759 45.715
64.584 54.373 47.149 45.846
64.472 54.989 47.598 46.005
64.367 55.649 48.098 46.191
64.27 56.342 48.639 46.404
64.182 57.055 49.212 46.644
64.103 57.774 49.805 46.909
64.034 58.487 50.408 47.2
63.975 59.179 51.01 47.513
63.926 59.838 51.6 47.847
63.888 60.453 52.167 48.201
63.861 61.011 52.702 48.57
63.844 61.502 53.195 48.953
63.837 61.917 53.637 49.346
63.839 62.249 54.021 49.746
63.852 62.492 54.34 50.151
63.873 62.64 54.59 50.557
63.904 62.692 54.766 50.96
63.944 62.647 54.866 51.358
63.992 62.504 54.888 51.748
64.049 62.267 54.834 52.127
64.113 61.941 54.704 52.493
64.185 61.53 54.503 52.843
64.265 61.043 54.234 53.176
64.351 60.489 53.904 53.489
64.442 59.878 53.519 53.782
64.539 59.22 53.086 54.053
64.64 58.528 52.614 54.301
64.743 57.814 52.113 54.526
64.848 57.091 51.59 54.727
64.952 56.37 51.057 54.904
65.053 55.666 50.521 55.056
65.15 54.989 49.993 55.184
65.24 54.351 49.481 55.288
65.319 53.762 48.993 55.366
65.386 53.232 48.537 55.42
65.437 52.767 48.119 55.45
65.469 52.375 47.745 55.454
65.478 52.06 47.418 55.433
65.461 51.825 47.143 55.387
65.415 51.671 46.922 55.315
65.337 51.599 46.754 55.217
65.222 51.605 46.64 55.092
65.068 51.687 46.579 54.94
64.871 51.838 46.567 54.76
64.63 52.053 46.601 54.552
64.342 52.324 46.676 54.316
64.005 52.64 46.788 54.051
63.617 52.994 46.93 53.757
63.177 53.373 47.096 53.435
62.685 53.768 47.278 53.085
62.14 54.168 47.471 52.707
61.543 54.56 47.667 52.304
60.894 54.934 47.86 51.875
60.195 55.281 48.042 51.422
59.447 55.59 48.208 50.949
58.653 55.854 48.352 50.456
57.815 56.063 48.469 49.947
56.937 56.212 48.555 49.424
56.021 56.296 48.606 48.891
55.072 56.311 48.62 48.351
54.093 56.255 48.595 47.807
